Year,Week,Ranking,TV,movie_zh_name,id,category,actor,imdb_score
2021,35,3,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",shin seung ho,8.2
2021,35,3,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",cho hyun chul,8.2
2021,35,3,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",hyun bong sik,8.2
2021,35,3,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",park se jun,8.2
2021,35,3,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",kim beom soo,8.2
2021,35,4,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",shin min a,8.5
2021,35,4,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",kim seon ho,8.5
2021,35,4,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",lee sang yi,8.5
2021,35,4,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",gong min jeung,8.5
2021,35,4,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",kim young ok,8.5
2021,35,4,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",jo han chul,8.5
2021,35,4,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",in gyo jin,8.5
2021,35,4,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",lee bong ryeon,8.5
2021,35,4,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",cha chung hwa,8.5
2021,35,5,"Nevertheless,",無法抗拒的他,126035,"網路漫改, 浪漫",han so hee,7.2
2021,35,5,"Nevertheless,",無法抗拒的他,126035,"網路漫改, 浪漫",song kang,7.2
2021,35,5,"Nevertheless,",無法抗拒的他,126035,"網路漫改, 浪漫",chae jong hyeop,7.2
2021,35,5,"Nevertheless,",無法抗拒的他,126035,"網路漫改, 浪漫",lee yul eum,7.2
2021,35,5,"Nevertheless,",無法抗拒的他,126035,"網路漫改, 浪漫",yang hye ji,7.2
2021,35,5,"Nevertheless,",無法抗拒的他,126035,"網路漫改, 浪漫",kim min gwi,7.2
2021,35,5,"Nevertheless,",無法抗拒的他,126035,"網路漫改, 浪漫",lee ho jung,7.2
2021,35,5,"Nevertheless,",無法抗拒的他,126035,"網路漫改, 浪漫",yoon seo ah,7.2
2021,35,5,"Nevertheless,",無法抗拒的他,126035,"網路漫改, 浪漫",jeong jae kwang,7.2
2021,35,6,What's Wrong with Secretary Kim,金秘書為何那樣,79434,"網路漫改, 浪漫, 喜劇, 書籍改編",park seo jun,8.1
2021,35,6,What's Wrong with Secretary Kim,金秘書為何那樣,79434,"網路漫改, 浪漫, 喜劇, 書籍改編",park min young,8.1
2021,35,6,What's Wrong with Secretary Kim,金秘書為何那樣,79434,"網路漫改, 浪漫, 喜劇, 書籍改編",lee tae hwan,8.1
2021,35,6,What's Wrong with Secretary Kim,金秘書為何那樣,79434,"網路漫改, 浪漫, 喜劇, 書籍改編",pyo ye jin,8.1
2021,35,6,What's Wrong with Secretary Kim,金秘書為何那樣,79434,"網路漫改, 浪漫, 喜劇, 書籍改編",kim hye ok,8.1
2021,35,6,What's Wrong with Secretary Kim,金秘書為何那樣,79434,"網路漫改, 浪漫, 喜劇, 書籍改編",kim byeong ok,8.1
2021,35,6,What's Wrong with Secretary Kim,金秘書為何那樣,79434,"網路漫改, 浪漫, 喜劇, 書籍改編",kang ki young,8.1
2021,35,6,What's Wrong with Secretary Kim,金秘書為何那樣,79434,"網路漫改, 浪漫, 喜劇, 書籍改編",hwang chan sung,8.1
2021,35,6,What's Wrong with Secretary Kim,金秘書為何那樣,79434,"網路漫改, 浪漫, 喜劇, 書籍改編",lee yoo jun,8.1
2021,35,7,Doctor John,天才醫生車耀漢,90706,"醫學, 書籍改編, 社會議題",ji sung,8.1
2021,35,7,Doctor John,天才醫生車耀漢,90706,"醫學, 書籍改編, 社會議題",lee se young,8.1
2021,35,7,Doctor John,天才醫生車耀漢,90706,"醫學, 書籍改編, 社會議題",lee kyoo hyung,8.1
2021,35,7,Doctor John,天才醫生車耀漢,90706,"醫學, 書籍改編, 社會議題",kim hye eun,8.1
2021,35,7,Doctor John,天才醫生車耀漢,90706,"醫學, 書籍改編, 社會議題",shin dong mi,8.1
2021,35,7,Doctor John,天才醫生車耀漢,90706,"醫學, 書籍改編, 社會議題",jeon no min,8.1
2021,35,7,Doctor John,天才醫生車耀漢,90706,"醫學, 書籍改編, 社會議題",uhm hyo seop,8.1
2021,35,7,Doctor John,天才醫生車耀漢,90706,"醫學, 書籍改編, 社會議題",oh seung hyun,8.1
2021,35,7,Doctor John,天才醫生車耀漢,90706,"醫學, 書籍改編, 社會議題",jeong in gi,8.1
2021,36,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",shin min a,8.5
2021,36,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",kim seon ho,8.5
2021,36,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",lee sang yi,8.5
2021,36,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",gong min jeung,8.5
2021,36,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",kim young ok,8.5
2021,36,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",jo han chul,8.5
2021,36,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",in gyo jin,8.5
2021,36,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",lee bong ryeon,8.5
2021,36,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",cha chung hwa,8.5
2021,36,3,Hospital Playlist,機智醫生生活,96102,醫療,cho jung seok,8.8
2021,36,3,Hospital Playlist,機智醫生生活,96102,醫療,kim dae myung,8.8
2021,36,3,Hospital Playlist,機智醫生生活,96102,醫療,jung kyung ho,8.8
2021,36,3,Hospital Playlist,機智醫生生活,96102,醫療,yoo yeon seok,8.8
2021,36,3,Hospital Playlist,機智醫生生活,96102,醫療,jeon mi do,8.8
2021,36,3,Hospital Playlist,機智醫生生活,96102,醫療,kim hae sook,8.8
2021,36,3,Hospital Playlist,機智醫生生活,96102,醫療,shin hyun bin,8.8
2021,36,3,Hospital Playlist,機智醫生生活,96102,醫療,jung moon sung,8.8
2021,36,3,Hospital Playlist,機智醫生生活,96102,醫療,cho yi hyun,8.8
2021,36,5,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",iu,8.2
2021,36,5,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",yeo jin goo,8.2
2021,36,5,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",shin jung geun,8.2
2021,36,5,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",bae hae sun,8.2
2021,36,5,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",pyo ji hoon,8.2
2021,36,5,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",lee do hyun,8.2
2021,36,5,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",kang mi na,8.2
2021,36,5,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",cho hyun chul,8.2
2021,36,5,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",seo yi sook,8.2
2021,36,6,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",jung hae in,8.2
2021,36,6,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",koo kyo hwan,8.2
2021,36,6,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",kim sung kyun,8.2
2021,36,6,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",son suk ku,8.2
2021,36,6,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",shin seung ho,8.2
2021,36,6,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",cho hyun chul,8.2
2021,36,6,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",hyun bong sik,8.2
2021,36,6,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",park se jun,8.2
2021,36,6,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",kim beom soo,8.2
2021,36,7,Doctor John,天才醫生車耀漢,90706,"醫學, 書籍改編, 社會議題",ji sung,8.1
2021,36,7,Doctor John,天才醫生車耀漢,90706,"醫學, 書籍改編, 社會議題",lee se young,8.1
2021,36,7,Doctor John,天才醫生車耀漢,90706,"醫學, 書籍改編, 社會議題",lee kyoo hyung,8.1
2021,36,7,Doctor John,天才醫生車耀漢,90706,"醫學, 書籍改編, 社會議題",kim hye eun,8.1
2021,36,7,Doctor John,天才醫生車耀漢,90706,"醫學, 書籍改編, 社會議題",shin dong mi,8.1
2021,36,7,Doctor John,天才醫生車耀漢,90706,"醫學, 書籍改編, 社會議題",jeon no min,8.1
2021,36,7,Doctor John,天才醫生車耀漢,90706,"醫學, 書籍改編, 社會議題",uhm hyo seop,8.1
2021,36,7,Doctor John,天才醫生車耀漢,90706,"醫學, 書籍改編, 社會議題",oh seung hyun,8.1
2021,36,7,Doctor John,天才醫生車耀漢,90706,"醫學, 書籍改編, 社會議題",jeong in gi,8.1
2021,36,8,"Nevertheless,",無法抗拒的他,126035,"網路漫改, 浪漫",han so hee,7.2
2021,36,8,"Nevertheless,",無法抗拒的他,126035,"網路漫改, 浪漫",song kang,7.2
2021,36,8,"Nevertheless,",無法抗拒的他,126035,"網路漫改, 浪漫",chae jong hyeop,7.2
2021,36,8,"Nevertheless,",無法抗拒的他,126035,"網路漫改, 浪漫",lee yul eum,7.2
2021,36,8,"Nevertheless,",無法抗拒的他,126035,"網路漫改, 浪漫",yang hye ji,7.2
2021,36,8,"Nevertheless,",無法抗拒的他,126035,"網路漫改, 浪漫",kim min gwi,7.2
2021,36,8,"Nevertheless,",無法抗拒的他,126035,"網路漫改, 浪漫",lee ho jung,7.2
2021,36,8,"Nevertheless,",無法抗拒的他,126035,"網路漫改, 浪漫",yoon seo ah,7.2
2021,36,8,"Nevertheless,",無法抗拒的他,126035,"網路漫改, 浪漫",jeong jae kwang,7.2
2021,37,1,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",shin min a,8.5
2021,37,1,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",kim seon ho,8.5
2021,37,1,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",lee sang yi,8.5
2021,37,1,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",gong min jeung,8.5
2021,37,1,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",kim young ok,8.5
2021,37,1,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",jo han chul,8.5
2021,37,1,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",in gyo jin,8.5
2021,37,1,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",lee bong ryeon,8.5
2021,37,1,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",cha chung hwa,8.5
2021,37,2,Hospital Playlist,機智醫生生活,96102,醫療,cho jung seok,8.8
2021,37,2,Hospital Playlist,機智醫生生活,96102,醫療,kim dae myung,8.8
2021,37,2,Hospital Playlist,機智醫生生活,96102,醫療,jung kyung ho,8.8
2021,37,2,Hospital Playlist,機智醫生生活,96102,醫療,yoo yeon seok,8.8
2021,37,2,Hospital Playlist,機智醫生生活,96102,醫療,jeon mi do,8.8
2021,37,2,Hospital Playlist,機智醫生生活,96102,醫療,kim hae sook,8.8
2021,37,2,Hospital Playlist,機智醫生生活,96102,醫療,shin hyun bin,8.8
2021,37,2,Hospital Playlist,機智醫生生活,96102,醫療,jung moon sung,8.8
2021,37,2,Hospital Playlist,機智醫生生活,96102,醫療,cho yi hyun,8.8
2021,37,4,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",iu,8.2
2021,37,4,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",yeo jin goo,8.2
2021,37,4,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",shin jung geun,8.2
2021,37,4,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",bae hae sun,8.2
2021,37,4,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",pyo ji hoon,8.2
2021,37,4,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",lee do hyun,8.2
2021,37,4,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",kang mi na,8.2
2021,37,4,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",cho hyun chul,8.2
2021,37,4,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",seo yi sook,8.2
2021,37,6,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",jung hae in,8.2
2021,37,6,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",koo kyo hwan,8.2
2021,37,6,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",kim sung kyun,8.2
2021,37,6,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",son suk ku,8.2
2021,37,6,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",shin seung ho,8.2
2021,37,6,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",cho hyun chul,8.2
2021,37,6,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",hyun bong sik,8.2
2021,37,6,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",park se jun,8.2
2021,37,6,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",kim beom soo,8.2
2021,37,8,Squid Game,魷魚遊戲,93405,驚悚,gong yoo,8
2021,37,8,Squid Game,魷魚遊戲,93405,驚悚,wi ha jun,8
2021,37,8,Squid Game,魷魚遊戲,93405,驚悚,lee jung jae,8
2021,37,8,Squid Game,魷魚遊戲,93405,驚悚,park hae soo,8
2021,37,8,Squid Game,魷魚遊戲,93405,驚悚,jung ho yeon,8
2021,37,8,Squid Game,魷魚遊戲,93405,驚悚,oh young soo,8
2021,37,8,Squid Game,魷魚遊戲,93405,驚悚,heo sung tae,8
2021,37,8,Squid Game,魷魚遊戲,93405,驚悚,kim joo ryoung,8
2021,37,8,Squid Game,魷魚遊戲,93405,驚悚,anupam tripathi,8
2021,38,1,Squid Game,魷魚遊戲,93405,驚悚,gong yoo,8
2021,38,1,Squid Game,魷魚遊戲,93405,驚悚,wi ha jun,8
2021,38,1,Squid Game,魷魚遊戲,93405,驚悚,lee jung jae,8
2021,38,1,Squid Game,魷魚遊戲,93405,驚悚,park hae soo,8
2021,38,1,Squid Game,魷魚遊戲,93405,驚悚,jung ho yeon,8
2021,38,1,Squid Game,魷魚遊戲,93405,驚悚,oh young soo,8
2021,38,1,Squid Game,魷魚遊戲,93405,驚悚,heo sung tae,8
2021,38,1,Squid Game,魷魚遊戲,93405,驚悚,kim joo ryoung,8
2021,38,1,Squid Game,魷魚遊戲,93405,驚悚,anupam tripathi,8
2021,38,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",shin min a,8.5
2021,38,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",kim seon ho,8.5
2021,38,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",lee sang yi,8.5
2021,38,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",gong min jeung,8.5
2021,38,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",kim young ok,8.5
2021,38,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",jo han chul,8.5
2021,38,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",in gyo jin,8.5
2021,38,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",lee bong ryeon,8.5
2021,38,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",cha chung hwa,8.5
2021,38,3,Hospital Playlist,機智醫生生活,96102,醫療,cho jung seok,8.8
2021,38,3,Hospital Playlist,機智醫生生活,96102,醫療,kim dae myung,8.8
2021,38,3,Hospital Playlist,機智醫生生活,96102,醫療,jung kyung ho,8.8
2021,38,3,Hospital Playlist,機智醫生生活,96102,醫療,yoo yeon seok,8.8
2021,38,3,Hospital Playlist,機智醫生生活,96102,醫療,jeon mi do,8.8
2021,38,3,Hospital Playlist,機智醫生生活,96102,醫療,kim hae sook,8.8
2021,38,3,Hospital Playlist,機智醫生生活,96102,醫療,shin hyun bin,8.8
2021,38,3,Hospital Playlist,機智醫生生活,96102,醫療,jung moon sung,8.8
2021,38,3,Hospital Playlist,機智醫生生活,96102,醫療,cho yi hyun,8.8
2021,38,6,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",iu,8.2
2021,38,6,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",yeo jin goo,8.2
2021,38,6,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",shin jung geun,8.2
2021,38,6,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",bae hae sun,8.2
2021,38,6,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",pyo ji hoon,8.2
2021,38,6,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",lee do hyun,8.2
2021,38,6,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",kang mi na,8.2
2021,38,6,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",cho hyun chul,8.2
2021,38,6,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",seo yi sook,8.2
2021,38,8,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",jung hae in,8.2
2021,38,8,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",koo kyo hwan,8.2
2021,38,8,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",kim sung kyun,8.2
2021,38,8,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",son suk ku,8.2
2021,38,8,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",shin seung ho,8.2
2021,38,8,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",cho hyun chul,8.2
2021,38,8,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",hyun bong sik,8.2
2021,38,8,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",park se jun,8.2
2021,38,8,D.P.,D.P：逃兵追緝令,110534,"網路漫改, 社會議題",kim beom soo,8.2
2021,38,9,Mad Dog,瘋狗,74076,"犯罪, 驚悚",yoo ji tae,7.7
2021,38,9,Mad Dog,瘋狗,74076,"犯罪, 驚悚",woo do hwan,7.7
2021,38,9,Mad Dog,瘋狗,74076,"犯罪, 驚悚",ryu hwa young,7.7
2021,38,9,Mad Dog,瘋狗,74076,"犯罪, 驚悚",jo jae yoon,7.7
2021,38,9,Mad Dog,瘋狗,74076,"犯罪, 驚悚",kim hye seong,7.7
2021,38,9,Mad Dog,瘋狗,74076,"犯罪, 驚悚",hong soo hyun,7.7
2021,38,9,Mad Dog,瘋狗,74076,"犯罪, 驚悚",choi won young,7.7
2021,38,9,Mad Dog,瘋狗,74076,"犯罪, 驚悚",jang hyuk jin,7.7
2021,38,9,Mad Dog,瘋狗,74076,"犯罪, 驚悚",park in hwan,7.7
2021,39,1,Squid Game,魷魚遊戲,93405,驚悚,gong yoo,8
2021,39,1,Squid Game,魷魚遊戲,93405,驚悚,wi ha jun,8
2021,39,1,Squid Game,魷魚遊戲,93405,驚悚,lee jung jae,8
2021,39,1,Squid Game,魷魚遊戲,93405,驚悚,park hae soo,8
2021,39,1,Squid Game,魷魚遊戲,93405,驚悚,jung ho yeon,8
2021,39,1,Squid Game,魷魚遊戲,93405,驚悚,oh young soo,8
2021,39,1,Squid Game,魷魚遊戲,93405,驚悚,heo sung tae,8
2021,39,1,Squid Game,魷魚遊戲,93405,驚悚,kim joo ryoung,8
2021,39,1,Squid Game,魷魚遊戲,93405,驚悚,anupam tripathi,8
2021,39,10,Mad Dog,瘋狗,74076,"犯罪, 驚悚",yoo ji tae,7.7
2021,39,10,Mad Dog,瘋狗,74076,"犯罪, 驚悚",woo do hwan,7.7
2021,39,10,Mad Dog,瘋狗,74076,"犯罪, 驚悚",ryu hwa young,7.7
2021,39,10,Mad Dog,瘋狗,74076,"犯罪, 驚悚",jo jae yoon,7.7
2021,39,10,Mad Dog,瘋狗,74076,"犯罪, 驚悚",kim hye seong,7.7
2021,39,10,Mad Dog,瘋狗,74076,"犯罪, 驚悚",hong soo hyun,7.7
2021,39,10,Mad Dog,瘋狗,74076,"犯罪, 驚悚",choi won young,7.7
2021,39,10,Mad Dog,瘋狗,74076,"犯罪, 驚悚",jang hyuk jin,7.7
2021,39,10,Mad Dog,瘋狗,74076,"犯罪, 驚悚",park in hwan,7.7
2021,39,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",shin min a,8.5
2021,39,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",kim seon ho,8.5
2021,39,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",lee sang yi,8.5
2021,39,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",gong min jeung,8.5
2021,39,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",kim young ok,8.5
2021,39,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",jo han chul,8.5
2021,39,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",in gyo jin,8.5
2021,39,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",lee bong ryeon,8.5
2021,39,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",cha chung hwa,8.5
2021,39,3,Hospital Playlist,機智醫生生活,96102,醫療,cho jung seok,8.8
2021,39,3,Hospital Playlist,機智醫生生活,96102,醫療,kim dae myung,8.8
2021,39,3,Hospital Playlist,機智醫生生活,96102,醫療,jung kyung ho,8.8
2021,39,3,Hospital Playlist,機智醫生生活,96102,醫療,yoo yeon seok,8.8
2021,39,3,Hospital Playlist,機智醫生生活,96102,醫療,jeon mi do,8.8
2021,39,3,Hospital Playlist,機智醫生生活,96102,醫療,kim hae sook,8.8
2021,39,3,Hospital Playlist,機智醫生生活,96102,醫療,shin hyun bin,8.8
2021,39,3,Hospital Playlist,機智醫生生活,96102,醫療,jung moon sung,8.8
2021,39,3,Hospital Playlist,機智醫生生活,96102,醫療,cho yi hyun,8.8
2021,39,7,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",iu,8.2
2021,39,7,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",yeo jin goo,8.2
2021,39,7,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",shin jung geun,8.2
2021,39,7,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",bae hae sun,8.2
2021,39,7,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",pyo ji hoon,8.2
2021,39,7,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",lee do hyun,8.2
2021,39,7,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",kang mi na,8.2
2021,39,7,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",cho hyun chul,8.2
2021,39,7,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",seo yi sook,8.2
2021,40,1,Squid Game,魷魚遊戲,93405,驚悚,gong yoo,8
2021,40,1,Squid Game,魷魚遊戲,93405,驚悚,wi ha jun,8
2021,40,1,Squid Game,魷魚遊戲,93405,驚悚,lee jung jae,8
2021,40,1,Squid Game,魷魚遊戲,93405,驚悚,park hae soo,8
2021,40,1,Squid Game,魷魚遊戲,93405,驚悚,jung ho yeon,8
2021,40,1,Squid Game,魷魚遊戲,93405,驚悚,oh young soo,8
2021,40,1,Squid Game,魷魚遊戲,93405,驚悚,heo sung tae,8
2021,40,1,Squid Game,魷魚遊戲,93405,驚悚,kim joo ryoung,8
2021,40,1,Squid Game,魷魚遊戲,93405,驚悚,anupam tripathi,8
2021,40,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",shin min a,8.5
2021,40,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",kim seon ho,8.5
2021,40,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",lee sang yi,8.5
2021,40,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",gong min jeung,8.5
2021,40,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",kim young ok,8.5
2021,40,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",jo han chul,8.5
2021,40,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",in gyo jin,8.5
2021,40,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",lee bong ryeon,8.5
2021,40,2,Hometown Cha-Cha-Cha,海岸村恰恰恰,128883,"浪漫, 喜劇",cha chung hwa,8.5
2021,40,3,Hospital Playlist,機智醫生生活,96102,醫療,cho jung seok,8.8
2021,40,3,Hospital Playlist,機智醫生生活,96102,醫療,kim dae myung,8.8
2021,40,3,Hospital Playlist,機智醫生生活,96102,醫療,jung kyung ho,8.8
2021,40,3,Hospital Playlist,機智醫生生活,96102,醫療,yoo yeon seok,8.8
2021,40,3,Hospital Playlist,機智醫生生活,96102,醫療,jeon mi do,8.8
2021,40,3,Hospital Playlist,機智醫生生活,96102,醫療,kim hae sook,8.8
2021,40,3,Hospital Playlist,機智醫生生活,96102,醫療,shin hyun bin,8.8
2021,40,3,Hospital Playlist,機智醫生生活,96102,醫療,jung moon sung,8.8
2021,40,3,Hospital Playlist,機智醫生生活,96102,醫療,cho yi hyun,8.8
2021,40,8,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",iu,8.2
2021,40,8,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",yeo jin goo,8.2
2021,40,8,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",shin jung geun,8.2
2021,40,8,Hotel Del Luna,德魯納酒店,90447,"奇幻, 浪漫, 喜劇",bae hae sun,8.2
