Year,Week,Ranking,TV,movie_zh_name,first_air_date,category,origin_country,original_language
2022,14,1,Twenty Five Twenty One,二十五，二十一,2022-02-12,浪漫,KR,ko
2022,14,2,Business Proposal,社內相親,2022/2/28,"網路漫改, 浪漫, 喜劇",KR,ko
2022,14,2,Business Proposal,社內相親,2022-02-28,"網路漫改, 浪漫, 喜劇",KR,ko
2022,14,3,Forecasting Love and Weather,氣象廳的人們：社內戀愛殘酷史篇,2022/2/12,"浪漫, 喜劇",KR,ko
2022,14,3,Forecasting Love and Weather,氣象廳的人們：社內戀愛殘酷史篇,2022-02-12,"浪漫, 喜劇",KR,ko
2022,14,4,Thirty-Nine,三十九,2022/2/16,浪漫,KR,ko
2022,14,4,Thirty-Nine,三十九,2022-02-16,浪漫,KR,ko
2022,14,5,Tomorrow,還有明天,2022/4/1,"網路漫改, 奇幻",KR,ko
2022,14,5,Tomorrow,還有明天,2022-04-01,"網路漫改, 奇幻",KR,ko
2022,14,6,Black Dog,Black Dog,2019/12/16,家庭,KR,ko
2022,14,6,Black Dog,Black Dog,2019-12-16,家庭,KR,ko
2022,14,7,Bridgerton,柏捷頓家族：名門韻事,2020/12/25,,US,en
2022,14,8,I Am Solo,I Am Solo,2021-07-14,綜藝,KR,ko
2022,14,9,The Iron Squad,The Iron Squad,2021-03-23,"競賽, 實境",KR,ko
2022,14,10,Juvenile Justice,少年法庭,2022/2/25,"犯罪, 法庭",KR,ko
2022,15,1,Business Proposal,社內相親,2022/2/28,"網路漫改, 浪漫, 喜劇",KR,ko
2022,15,1,Business Proposal,社內相親,2022-02-28,"網路漫改, 浪漫, 喜劇",KR,ko
2022,15,2,Twenty Five Twenty One,二十五，二十一,2022/2/12,浪漫,KR,ko
2022,15,2,Twenty Five Twenty One,二十五，二十一,2022-02-12,浪漫,KR,ko
2022,15,3,Our Blues,我們的藍調時光,2022/4/9,家庭,KR,ko
2022,15,3,Our Blues,我們的藍調時光,2022-04-09,家庭,KR,ko
2022,15,4,Black Dog,Black Dog,2019/12/16,家庭,KR,ko
2022,15,4,Black Dog,Black Dog,2019-12-16,家庭,KR,ko
2022,15,5,Tomorrow,還有明天,2022/4/1,"網路漫改, 奇幻",KR,ko
2022,15,5,Tomorrow,還有明天,2022-04-01,"網路漫改, 奇幻",KR,ko
2022,15,6,Forecasting Love and Weather,氣象廳的人們：社內戀愛殘酷史篇,2022/2/12,"浪漫, 喜劇",KR,ko
2022,15,6,Forecasting Love and Weather,氣象廳的人們：社內戀愛殘酷史篇,2022-02-12,"浪漫, 喜劇",KR,ko
2022,15,7,My Liberation Notes,我的出走日記,2022-04-09,家庭,KR,ko
2022,15,8,Teenage Parents,Teenage Parents,2022-03-06,實境,KR,ko
2022,15,9,Thirty-Nine,三十九,2022/2/16,浪漫,KR,ko
2022,15,9,Thirty-Nine,三十九,2022-02-16,浪漫,KR,ko
2022,15,10,I Am Solo,I Am Solo,2021-07-14,綜藝,KR,ko
2022,16,1,Our Blues,我們的藍調時光,2022/4/9,家庭,KR,ko
2022,16,1,Our Blues,我們的藍調時光,2022-04-09,家庭,KR,ko
2022,16,2,Twenty Five Twenty One,二十五，二十一,2022/2/12,浪漫,KR,ko
2022,16,2,Twenty Five Twenty One,二十五，二十一,2022-02-12,浪漫,KR,ko
2022,16,3,Business Proposal,社內相親,2022/2/28,"網路漫改, 浪漫, 喜劇",KR,ko
2022,16,3,Business Proposal,社內相親,2022-02-28,"網路漫改, 浪漫, 喜劇",KR,ko
2022,16,4,Tomorrow,還有明天,2022/4/1,"網路漫改, 奇幻",KR,ko
2022,16,4,Tomorrow,還有明天,2022-04-01,"網路漫改, 奇幻",KR,ko
2022,16,5,My Liberation Notes,我的出走日記,2022-04-09,家庭,KR,ko
2022,16,6,Green Mothers' Club,綠色媽咪會,2022-04-06,家庭,KR,ko
2022,16,7,Black Dog,Black Dog,2019/12/16,家庭,KR,ko
2022,16,7,Black Dog,Black Dog,2019-12-16,家庭,KR,ko
2022,16,8,Love Marriage Divorce,婚詞離曲,2021-01-23,家庭,KR,ko
2022,16,9,I Am Solo,I Am Solo,2021-07-14,綜藝,KR,ko
2022,16,10,The Iron Squad,The Iron Squad,2021-03-23,"競賽, 實境",KR,ko
2022,17,1,Our Blues,我們的藍調時光,2022/4/9,家庭,KR,ko
2022,17,1,Our Blues,我們的藍調時光,2022-04-09,家庭,KR,ko
2022,17,2,My Liberation Notes,我的出走日記,2022-04-09,家庭,KR,ko
2022,17,3,Green Mothers' Club,綠色媽咪會,2022-04-06,家庭,KR,ko
2022,17,4,Tomorrow,還有明天,2022/4/1,"網路漫改, 奇幻",KR,ko
2022,17,4,Tomorrow,還有明天,2022-04-01,"網路漫改, 奇幻",KR,ko
2022,17,5,Twenty Five Twenty One,二十五，二十一,2022/2/12,浪漫,KR,ko
2022,17,5,Twenty Five Twenty One,二十五，二十一,2022-02-12,浪漫,KR,ko
2022,17,6,Love Marriage Divorce,婚詞離曲,2021-01-23,家庭,KR,ko
2022,17,7,Business Proposal,社內相親,2022/2/28,"網路漫改, 浪漫, 喜劇",KR,ko
2022,17,7,Business Proposal,社內相親,2022-02-28,"網路漫改, 浪漫, 喜劇",KR,ko
2022,17,8,Love Again,Love Again,2022,實境,KR,ko
2022,17,9,The Iron Squad,The Iron Squad,2021-03-23,"競賽, 實境",KR,ko
2022,17,10,I Am Solo,I Am Solo,2021-07-14,綜藝,KR,ko
2022,18,1,Our Blues,我們的藍調時光,2022/4/9,家庭,KR,ko
2022,18,1,Our Blues,我們的藍調時光,2022-04-09,家庭,KR,ko
2022,18,2,My Liberation Notes,我的出走日記,2022-04-09,家庭,KR,ko
2022,18,3,Green Mothers' Club,綠色媽咪會,2022-04-06,家庭,KR,ko
2022,18,4,Tomorrow,還有明天,2022/4/1,"網路漫改, 奇幻",KR,ko
2022,18,4,Tomorrow,還有明天,2022-04-01,"網路漫改, 奇幻",KR,ko
2022,18,5,Love Marriage Divorce,婚詞離曲,2021-01-23,家庭,KR,ko
2022,18,6,Twenty Five Twenty One,二十五，二十一,2022/2/12,浪漫,KR,ko
2022,18,6,Twenty Five Twenty One,二十五，二十一,2022-02-12,浪漫,KR,ko
2022,18,7,Love Again,Love Again,2022,實境,KR,ko
2022,18,8,Business Proposal,社內相親,2022/2/28,"網路漫改, 浪漫, 喜劇",KR,ko
2022,18,8,Business Proposal,社內相親,2022-02-28,"網路漫改, 浪漫, 喜劇",KR,ko
2022,18,9,I Am Solo,I Am Solo,2021-07-14,綜藝,KR,ko
2022,18,10,The Iron Squad,The Iron Squad,2021-03-23,"競賽, 實境",KR,ko
2022,19,1,Our Blues,我們的藍調時光,2022/4/9,家庭,KR,ko
2022,19,1,Our Blues,我們的藍調時光,2022-04-09,家庭,KR,ko
2022,19,2,My Liberation Notes,我的出走日記,2022-04-09,家庭,KR,ko
2022,19,3,The Sound of Magic,魔幻之音,2022-05-06,"網路漫改, 社會議題",KR,ko
2022,19,4,Green Mothers' Club,綠色媽咪會,2022-04-06,家庭,KR,ko
2022,19,5,Tomorrow,還有明天,2022/4/1,"網路漫改, 奇幻",KR,ko
2022,19,5,Tomorrow,還有明天,2022-04-01,"網路漫改, 奇幻",KR,ko
2022,19,6,Twenty Five Twenty One,二十五，二十一,2022/2/12,浪漫,KR,ko
2022,19,6,Twenty Five Twenty One,二十五，二十一,2022-02-12,浪漫,KR,ko
2022,19,7,Love Again,Love Again,2022,實境,KR,ko
2022,19,8,Business Proposal,社內相親,2022/2/28,"網路漫改, 浪漫, 喜劇",KR,ko
2022,19,8,Business Proposal,社內相親,2022-02-28,"網路漫改, 浪漫, 喜劇",KR,ko
2022,19,9,The Iron Squad,The Iron Squad,2021-03-23,"競賽, 實境",KR,ko
2022,19,10,I Am Solo,I Am Solo,2021-07-14,綜藝,KR,ko
2022,20,1,Our Blues,我們的藍調時光,2022/4/9,家庭,KR,ko
2022,20,1,Our Blues,我們的藍調時光,2022-04-09,家庭,KR,ko
2022,20,2,My Liberation Notes,我的出走日記,2022-04-09,家庭,KR,ko
2022,20,3,Green Mothers' Club,綠色媽咪會,2022-04-06,家庭,KR,ko
2022,20,4,Tomorrow,還有明天,2022/4/1,"網路漫改, 奇幻",KR,ko
2022,20,4,Tomorrow,還有明天,2022-04-01,"網路漫改, 奇幻",KR,ko
2022,20,5,The Sound of Magic,魔幻之音,2022-05-06,"網路漫改, 社會議題",KR,ko
2022,20,6,Love Again,Love Again,2022,實境,KR,ko
2022,20,7,Goo Pil-soo Is Not There,具必秀不在,2022-05-04,喜劇,KR,ko
2022,20,8,Twenty Five Twenty One,二十五，二十一,2022/2/12,浪漫,KR,ko
2022,20,8,Twenty Five Twenty One,二十五，二十一,2022-02-12,浪漫,KR,ko
2022,20,9,The Iron Squad,The Iron Squad,2021-03-23,"競賽, 實境",KR,ko
2022,20,10,I Am Solo,I Am Solo,2021-07-14,綜藝,KR,ko
2022,21,1,My Liberation Notes,我的出走日記,2022-04-09,家庭,KR,ko
2022,21,2,Our Blues,我們的藍調時光,2022/4/9,家庭,KR,ko
2022,21,2,Our Blues,我們的藍調時光,2022-04-09,家庭,KR,ko
2022,21,3,Green Mothers' Club,綠色媽咪會,2022-04-06,家庭,KR,ko
2022,21,4,Tomorrow,還有明天,2022/4/1,"網路漫改, 奇幻",KR,ko
2022,21,4,Tomorrow,還有明天,2022-04-01,"網路漫改, 奇幻",KR,ko
2022,21,5,Goo Pil-soo Is Not There,具必秀不在,2022-05-04,喜劇,KR,ko
2022,21,6,Love Again,Love Again,2022,實境,KR,ko
2022,21,7,I Am Solo,I Am Solo,2021-07-14,綜藝,KR,ko
2022,21,8,"Love, Death & Robots",愛 x 死 x 機器人,2019/3/15,,US,en
2022,21,9,Stranger Things,怪奇物語,2016-07-15,,US,en
2022,21,10,The Iron Squad,The Iron Squad,2021-03-23,"競賽, 實境",KR,ko
